feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,label
88,141,343080,0,false,1,436,6,0.0017186673,3464,6383,22617,22,14,5,15,39,0.0001566416,0.00028860028,1.0,true
94,290,348064,0,false,2,436,7,0.0016540001,3779,6468,4482,17,17,5,15,39,0.0003091668,0.00052910054,2.0,true
70,122,646316,0,false,3,566,34,0.0010495809,5989,10568,5732,27,18,5,15,39,0.000283849,0.0005008347,3.0,true
91,141,513050,0,false,18,506,20,0.0012487965,5641,8662,9330,26,17,5,15,39,0.002077802,0.003190358,18.0,true
78,107,358568,0,false,8,436,8,0.0016693092,3976,6614,5604,23,18,5,15,39,0.0012093727,0.0020115664,8.0,true
69,119,347422,0,false,7,436,6,0.0017489325,4263,6505,7512,17,18,5,15,39,0.00107593,0.001641651,7.0,true
82,224,478596,0,false,8,506,15,0.0013066264,4660,8441,30538,19,17,5,15,39,0.0009476427,0.0017163699,8.0,true
90,150,490014,0,false,3,496,18,0.0012868232,4857,8334,11754,24,17,5,15,39,0.000359928,0.00061753805,3.0,true
78,178,821788,0,false,3,646,48,0.0009162068,7038,12845,14084,26,17,5,15,38,0.00023353573,0.0004261969,3.0,true
82,202,363411,0,false,1,436,7,0.0016719121,4085,6556,6423,24,18,5,15,39,0.00015250877,0.00024473813,1.0,true
58,162,563251,0,false,3,546,25,0.001142539,4691,9679,0,17,17,5,15,39,0.00030991735,0.0006393862,3.0,true
106,191,348750,0,false,2,428,9,0.001661923,3516,6463,22808,23,18,5,15,39,0.00030940594,0.0005686665,2.0,true
64,107,342919,0,false,8,436,6,0.0017391656,4298,6495,7411,18,18,5,15,39,0.0012315271,0.0018608979,8.0,true
80,162,352825,0,false,1,436,7,0.0016777312,3591,6468,23428,19,17,5,15,39,0.0001545834,0.00027839644,1.0,true
105,144,396836,0,false,2,456,10,0.0015402882,3807,7081,24900,27,17,5,15,39,0.0002824061,0.0005252101,2.0,true
108,208,491349,0,false,3,496,18,0.0012877666,4664,8350,30482,21,17,5,15,39,0.00035923842,0.0006430868,3.0,true
83,222,356881,0,false,2,436,7,0.0016592394,3751,6467,0,25,17,5,15,39,0.0003092146,0.00053304905,2.0,true
73,172,360263,0,false,1,436,7,0.0016660852,3843,6495,0,20,17,5,15,39,0.00015394088,0.0002601457,1.0,true
91,145,399745,0,false,2,456,12,0.0015297923,4011,7163,0,22,17,5,15,39,0.00027917363,0.0004985045,2.0,true
68,152,484118,0,false,2,496,18,0.0012962034,4409,8327,29298,23,17,5,15,39,0.00024015369,0.00045351475,2.0,true
103,189,360405,0,false,1,436,9,0.0016657359,3678,6546,23998,17,18,5,15,39,0.00015274172,0.00027181298,1.0,true
109,268,350177,0,false,2,436,7,0.0016773996,3739,6532,0,19,18,5,15,39,0.00030613807,0.00053475937,2.0,true
82,230,345457,0,false,1,436,6,0.0017091304,3562,6406,23179,22,14,5,15,39,0.00015607929,0.00028066235,1.0,true
106,171,687041,0,false,1,606,41,0.0010535445,4889,11179,0,22,18,5,15,38,0.000089445435,0.00020449898,1.0,true
91,188,519700,0,false,2,506,20,0.001233941,5050,8672,13337,32,17,5,15,39,0.00023060071,0.0003959612,2.0,true
102,170,354517,0,false,1,436,7,0.0016755582,3608,6477,23427,20,17,5,15,39,0.00015436864,0.00027708506,1.0,true
94,193,417363,0,false,2,466,12,0.0014616847,4029,7384,0,24,17,5,15,39,0.00027081923,0.00049627793,2.0,true
84,150,361318,0,false,1,428,9,0.0016612967,3805,6495,0,29,18,5,15,39,0.00015394088,0.00026274304,1.0,true
62,107,509144,0,false,11,516,19,0.0012478929,5110,8857,5825,25,17,5,15,39,0.0012418153,0.0021522208,11.0,true
97,159,543001,0,false,3,526,24,0.0011718995,4783,9202,0,26,17,5,15,39,0.00032598065,0.0006270903,3.0,true
99,171,469544,0,false,3,486,18,0.0013728059,4628,8094,0,25,18,5,15,39,0.00037059913,0.0006480881,3.0,true
86,154,356309,0,false,2,436,7,0.0016754506,3862,6516,0,24,17,5,15,39,0.00030688968,0.00051773235,2.0,true
108,193,806479,0,false,4,636,46,0.0008981022,6894,12661,6741,20,17,5,15,39,0.00031590587,0.00058013055,4.0,true
90,213,581997,0,false,2,536,26,0.0011374372,5025,9599,0,29,18,5,15,39,0.00020833334,0.00039793077,2.0,true
95,167,354626,0,false,1,436,9,0.0016565825,3886,6553,5259,22,18,5,15,39,0.00015257858,0.00025726782,1.0,true
105,294,383249,0,false,7,456,6,0.0016271409,4237,7031,0,26,18,5,15,39,0.0009954494,0.0016517225,7.0,true
80,208,401856,0,false,3,456,12,0.0015237965,4060,7161,26126,25,18,5,15,39,0.0004188774,0.0007387343,3.0,true
106,308,349360,0,false,7,436,4,0.0017504881,4233,6502,7103,24,18,5,15,39,0.0010764262,0.0016532829,7.0,true
101,253,358964,0,false,3,436,7,0.0016711921,3602,6480,23476,21,17,5,15,39,0.00046289153,0.00083263946,3.0,true
83,154,337966,0,false,1,436,6,0.0017175592,3603,6422,23576,23,14,5,15,39,0.00015569049,0.0002774695,1.0,true
101,294,794440,0,false,4,626,44,0.00092205516,6953,12496,7399,27,18,5,15,39,0.00032007683,0.0005752085,4.0,true
74,152,330451,0,false,1,436,4,0.0017648473,3290,6276,0,22,17,5,15,39,0.00015931178,0.000303859,1.0,true
109,153,589717,0,false,3,546,28,0.0011411718,5489,9782,35373,28,18,5,15,39,0.0003066544,0.0005464481,3.0,true
71,184,549867,0,false,3,520,29,0.0011908672,4778,9249,30559,23,18,5,15,39,0.00032432433,0.0006277464,3.0,true
29,192,820570,0,false,1,676,52,0.0009365863,4979,13104,32337,18,17,5,15,38,0.00007630675,0.00020080322,1.0,true
80,130,877054,0,false,10,686,53,0.0008891196,7296,13764,0,37,18,5,15,39,0.0007264802,0.0013704262,10.0,true
84,198,358209,0,false,2,436,8,0.00167286,3674,6547,0,22,18,5,15,39,0.00030543678,0.0005442177,2.0,true
77,206,533427,0,false,2,516,22,0.0012108345,5049,8904,12536,24,17,5,15,39,0.00022459292,0.0003960396,2.0,true
85,151,531401,0,false,19,516,23,0.0012496245,6678,9241,0,25,17,5,15,38,0.0020558322,0.0028447371,19.0,true
86,222,322914,0,false,1,428,3,0.0018027176,3324,6153,21829,21,14,5,15,39,0.00016249594,0.00030075188,1.0,true
89,178,369833,0,false,2,456,5,0.0016107189,3875,6888,25212,26,17,5,15,39,0.0002903179,0.0005159959,2.0,true
88,149,466417,0,false,2,486,16,0.0013430003,4407,7966,0,27,17,5,15,39,0.00025103553,0.0004537205,2.0,true
75,155,380801,0,false,5,456,7,0.0016392637,3850,6998,25011,31,18,5,15,39,0.00071438774,0.001298364,5.0,true
102,131,340230,0,false,1,436,6,0.0017144739,3451,6373,22639,17,14,5,15,39,0.00015688736,0.00028968713,1.0,true
55,152,407784,0,false,2,456,13,0.0015374036,4134,7285,26811,31,18,5,15,39,0.00027449903,0.00048367595,2.0,true
75,157,400784,0,false,7,466,11,0.0015224448,4130,7370,26519,18,17,5,15,39,0.0009496676,0.001694505,7.0,true
105,249,340641,0,false,2,436,6,0.0017538033,3422,6369,22299,24,18,5,15,39,0.00031397174,0.0005842828,2.0,true
101,139,319136,0,false,2,436,3,0.0017951388,3568,6281,3339,22,14,5,15,39,0.00031836994,0.00056038104,2.0,true
90,159,421191,0,false,3,466,14,0.0014582347,4093,7464,0,26,18,5,15,39,0.0004018754,0.0007327797,3.0,true
76,104,335154,0,false,1,436,4,0.001756242,3423,6285,22382,20,17,5,15,39,0.00015908368,0.00029205607,1.0,true
98,132,619490,0,false,7,556,29,0.001082607,5680,10207,5360,17,18,5,15,39,0.00068573665,0.0012321775,7.0,true
110,176,349740,0,false,1,436,6,0.0016940357,3913,6440,5474,25,14,5,15,39,0.0001552554,0.0002554931,1.0,true
103,204,446816,0,false,7,476,16,0.001395281,4174,7778,0,26,18,5,15,39,0.0008998586,0.0016766468,7.0,true
76,149,326175,0,false,2,436,4,0.0017668405,3338,6297,22169,25,17,5,15,39,0.00031756112,0.00059898174,2.0,true
107,205,423882,0,false,2,466,12,0.0014509175,4247,7395,0,26,17,5,15,39,0.00027041644,0.00047080978,2.0,true
88,117,524128,0,false,2,510,26,0.0012386651,4696,8896,0,23,18,5,15,39,0.00022479487,0.0004258037,2.0,true
75,182,355112,0,false,1,436,7,0.0016584345,3815,6487,4920,21,17,5,15,40,0.0001541307,0.0002620545,1.0,true
66,135,686634,0,false,3,596,36,0.0010171891,6147,11232,39076,20,17,5,15,39,0.00026707025,0.00048796355,3.0,true
65,174,366292,0,false,2,436,9,0.0016593712,4135,6645,6780,28,18,5,15,39,0.00030093288,0.000483559,2.0,true
106,168,386156,0,false,2,448,10,0.0015146997,3961,7006,4349,24,17,5,15,39,0.00028542886,0.0005047956,2.0,true
92,165,357474,0,false,2,436,7,0.0016643287,3811,6482,0,25,17,5,15,39,0.00030849915,0.00052465894,2.0,true
97,138,390639,0,false,3,456,9,0.0015495943,4242,7075,4751,25,17,5,15,39,0.00042396833,0.0007070469,3.0,true
103,149,417313,0,false,6,476,11,0.0014535083,3888,7513,25197,25,17,5,15,39,0.00079850946,0.001542813,6.0,true
79,121,399898,0,false,7,456,12,0.0015211517,4316,7192,5498,37,18,5,15,41,0.00097316835,0.0016214964,7.0,true
106,136,316048,0,false,1,436,3,0.0018061256,3373,6234,22127,19,14,5,15,39,0.00016038492,0.00029638413,1.0,true
82,107,365169,0,false,8,436,9,0.0016819518,3996,6643,0,24,18,5,15,39,0.0012040939,0.0020015012,8.0,true
82,191,359020,0,false,2,436,7,0.0016764213,3703,6495,0,23,17,5,15,39,0.00030788177,0.0005399568,2.0,true
84,129,454606,0,false,2,496,13,0.0013649408,4061,8073,26082,19,17,5,15,39,0.0002477087,0.0004923683,2.0,true
67,123,911161,0,false,3,676,54,0.0008576585,7891,13989,7674,32,18,5,15,39,0.00021443889,0.00038013177,3.0,true
83,128,347007,0,false,1,436,6,0.0016998445,3462,6407,22808,28,17,5,15,39,0.00015605493,0.00028876695,1.0,true
107,158,370732,0,false,1,436,11,0.0016448932,3889,6599,25147,22,18,5,15,39,0.00015151515,0.00025706942,1.0,true
77,153,742043,0,false,8,616,42,0.00094442564,6116,11967,0,27,17,5,15,39,0.0006684492,0.0013078307,8.0,true
70,122,542707,0,false,10,526,17,0.0012470302,5752,9239,17466,41,17,5,15,39,0.0010822511,0.0017382235,10.0,true
81,195,431561,0,false,3,476,12,0.0014349582,3942,7654,25402,19,17,5,15,40,0.0003919007,0.000760842,3.0,true
74,251,484839,0,false,3,496,16,0.001304049,4369,8279,28183,23,17,5,15,39,0.00036231885,0.0006864989,3.0,true
74,184,364718,0,false,3,436,7,0.001660643,4138,6554,6904,29,18,5,15,39,0.0004576659,0.00072481274,3.0,true
100,169,357760,0,false,2,436,7,0.0016649419,3778,6491,0,22,17,5,15,39,0.00030807147,0.0005292405,2.0,true
108,157,402399,0,false,3,456,12,0.0015279864,4255,7184,27194,30,18,5,15,39,0.00041753653,0.0007048872,3.0,true
105,193,393110,0,false,4,456,10,0.0015207176,4043,7074,25970,17,17,5,15,39,0.000565371,0.0009891196,4.0,true
93,121,521325,0,false,8,506,20,0.0012849803,5326,8856,33912,30,17,5,15,39,0.00090324035,0.0015017834,8.0,true
101,166,392076,0,false,2,456,8,0.0015615019,3894,7046,0,23,17,5,15,39,0.0002838087,0.0005134788,2.0,true
95,136,442224,0,false,2,476,14,0.0014042668,4278,7737,0,27,18,5,15,39,0.00025846472,0.00046739893,2.0,true
71,140,863669,0,false,3,656,50,0.00089593447,7398,13427,7609,31,17,5,15,39,0.00022341376,0.0004054602,3.0,true
85,174,642798,0,false,2,556,32,0.0010936892,6110,10402,7976,38,18,5,15,39,0.00019225224,0.00032727869,2.0,true
105,131,601686,0,false,3,556,26,0.0011042241,4943,10069,31584,21,17,5,15,39,0.0002979146,0.0006067961,3.0,true
60,152,835313,0,false,5,656,52,0.0009102222,6958,13177,0,27,17,5,15,39,0.00037942023,0.00071849406,5.0,true
109,167,357257,0,false,1,428,7,0.0016654936,3662,6404,0,26,17,5,15,39,0.00015612802,0.00027300027,1.0,true
83,220,358049,0,false,2,436,7,0.0016734998,3627,6467,23475,25,17,5,15,39,0.0003092146,0.00055126793,2.0,true
107,236,448518,0,false,8,476,14,0.0013854246,4795,7773,6397,35,17,5,15,39,0.0010290713,0.0016680567,8.0,true
104,283,359505,0,false,4,436,8,0.0016903753,4294,6547,7785,33,15,5,15,39,0.00061087357,0.0009313155,4.0,true
65,144,395734,0,false,7,456,10,0.0015305392,3826,7148,24813,23,17,5,15,39,0.000979158,0.0018291089,7.0,true
88,132,448664,0,false,6,476,16,0.0014137938,4740,7854,10318,29,18,5,15,39,0.0007638447,0.0012655557,6.0,true
99,132,413357,0,false,2,476,9,0.0014808605,3748,7448,24068,22,17,5,15,39,0.0002684924,0.0005334756,2.0,true
74,162,627856,0,false,8,566,32,0.0010931282,5127,10409,32512,24,17,5,15,39,0.0007684918,0.0015600624,8.0,true
66,166,508203,0,false,3,506,22,0.0012510525,4761,8710,0,26,18,5,15,39,0.00034439215,0.0006299874,3.0,true
109,248,433603,0,false,7,476,11,0.0014537568,4809,7656,10698,30,17,5,15,39,0.00091419613,0.0014553014,7.0,true
107,179,533194,0,false,2,526,19,0.0012039708,4817,9026,30494,18,17,5,15,39,0.00022155755,0.00041511,2.0,true
86,201,399626,0,false,2,456,10,0.0015373057,4504,7113,5975,24,17,5,15,39,0.00028113578,0.00044395117,2.0,true
100,157,365022,0,false,6,436,9,0.0016576294,4109,6629,6552,29,18,5,15,39,0.0009049774,0.001459854,6.0,true
90,164,356016,0,false,1,436,7,0.0016730614,3520,6454,23158,20,17,5,15,39,0.00015491867,0.00028401022,1.0,true
93,129,342771,0,false,1,436,6,0.0017117565,3658,6417,0,19,14,5,15,39,0.00015581178,0.0002732987,1.0,true
98,169,340110,0,false,5,428,6,0.0017458453,3510,6323,22803,17,17,5,15,39,0.00079063885,0.0014240957,5.0,true
61,122,542425,0,false,3,526,24,0.0012129884,4360,9266,27684,24,18,5,15,43,0.00032372936,0.0006879156,3.0,true
110,139,410252,0,false,3,456,12,0.0015283423,4208,7210,0,28,18,5,15,39,0.00041603108,0.0007127584,3.0,true
80,140,435662,0,false,8,476,14,0.0014003627,4610,7749,5846,29,17,5,15,39,0.001032258,0.0017349815,8.0,true
100,142,359946,0,false,1,436,7,0.0016680105,3882,6489,0,28,17,5,15,39,0.0001540832,0.00025753284,1.0,true
58,105,880651,0,false,3,686,56,0.0008815384,6409,13838,0,21,17,5,15,38,0.00021677867,0.00046801873,3.0,true
84,143,440388,0,false,6,476,14,0.0014196553,4214,7713,0,19,17,5,15,39,0.00077780656,0.0014234876,6.0,true
82,171,408557,0,false,4,476,11,0.001510743,4173,7456,0,18,18,5,15,39,0.00053640874,0.00095831335,4.0,true
86,281,620613,0,false,4,546,30,0.0010851843,6373,9962,19674,28,18,5,15,39,0.0004014855,0.0006275494,4.0,true
78,136,340145,0,false,2,436,6,0.001752105,3379,6353,22082,19,17,5,15,39,0.00031476235,0.000591716,2.0,true
102,237,366884,0,false,6,436,9,0.0016502118,4453,6674,8413,25,18,5,15,39,0.0008988764,0.0013471037,6.0,true
82,293,355240,0,false,1,436,7,0.0016783678,3479,6436,22623,20,17,5,15,39,0.00015535187,0.00028735632,1.0,true
70,0,206336,7,true,2,114,7,0.0012185215,1359,1181,6583,15,10,3,24,54,0.0016920473,0.0014705883,0.25,true
54,0,115445,22,true,2,119,10,0.0017914147,2215,1360,17305,14,9,18,39,74,0.0014695077,0.00090252707,0.08695652,true
54,0,99008,7,true,2,116,8,0.0022618924,1348,1218,6975,15,9,18,39,68,0.0016406891,0.0014825797,0.25,true
55,0,101815,10,true,2,116,7,0.0020149304,1364,1207,7461,14,9,18,39,74,0.0016556291,0.0014652015,0.18181819,true
22,0,101396,14,true,2,116,7,0.0019838016,1704,1205,11579,13,9,18,39,74,0.0016583748,0.0011730206,0.13333334,true
18,0,103661,12,true,2,118,12,0.002057483,1575,1312,9489,14,9,18,39,71,0.0015232293,0.0012690355,0.15384616,true
40,0,228508,32,true,2,116,7,0.0010602522,2988,1443,27839,13,10,3,24,54,0.0013850415,0.0006691201,0.060606062,true
72,0,211450,12,true,2,116,8,0.0011946746,2182,1412,17285,14,10,3,24,52,0.0014154281,0.0009161704,0.15384616,true
86,0,210956,14,true,3,116,8,0.0013133879,2000,1381,15625,14,10,3,24,52,0.002170767,0.0014992504,0.2,true
80,0,101644,10,true,2,116,8,0.0020734053,1485,1183,9893,15,9,18,39,68,0.0016891892,0.001345895,0.18181819,true
54,0,103829,15,true,3,116,9,0.002044101,1739,1230,12703,15,9,18,39,68,0.002437043,0.0017241379,0.1875,true
69,0,114886,29,true,2,120,12,0.001925756,2127,1492,16439,15,9,18,39,74,0.0013395847,0.00093984965,0.06666667,true
69,0,98819,11,true,2,116,8,0.0021714207,1280,1196,6905,14,9,18,39,68,0.0016708438,0.0015612802,0.16666667,true
52,0,99175,9,true,2,120,9,0.0022185151,1245,1246,5765,15,9,18,39,71,0.0016038492,0.0016051364,0.2,true
86,0,102873,8,true,2,117,9,0.0020861516,1447,1230,9315,14,9,18,39,71,0.0016246954,0.0013812155,0.22222222,true
72,0,209733,13,true,2,118,9,0.0012447395,1429,1282,8138,14,10,3,24,54,0.0015588464,0.0013986015,0.14285715,true
70,0,220279,36,true,2,117,11,0.0011255273,2563,1396,22193,15,10,3,24,53,0.0014316392,0.0007800312,0.054054055,true
66,0,106367,9,true,2,131,13,0.0020722824,1589,1372,10395,14,9,18,39,71,0.0014566643,0.0012578616,0.2,true
53,0,195566,6,true,2,116,8,0.0013557879,1145,1107,2490,15,10,3,23,51,0.0018050541,0.0017452007,0.2857143,true
95,0,95963,9,true,2,116,7,0.0021835263,1322,1087,4019,14,9,18,38,65,0.0018382353,0.0015117158,0.2,true
38,0,110253,20,true,2,118,10,0.0018412707,2636,1300,23012,14,9,18,39,71,0.001537279,0.0007584376,0.0952381,true
67,0,221933,41,true,2,116,9,0.0011054667,3145,1395,28705,14,10,3,24,53,0.0014326648,0.0006357279,0.04761905,true
42,0,102956,16,true,2,117,9,0.0020385052,1758,1276,12080,15,9,18,39,71,0.0015661707,0.0011370097,0.11764706,true
72,0,117779,24,true,2,142,11,0.001750315,2757,1490,6469,14,9,18,39,71,0.0013413816,0.00072516315,0.08,true
63,0,212000,19,true,2,116,8,0.001188647,2454,1227,20271,14,10,3,24,52,0.0016286644,0.00081466394,0.1,true
85,0,210427,13,true,2,117,9,0.0012187274,1763,1256,12175,15,10,3,24,53,0.0015910899,0.0011337869,0.14285715,true
95,0,115829,14,true,2,133,10,0.0019122827,2487,1382,22940,15,9,18,39,71,0.0014461316,0.0008038585,0.13333334,true
53,0,217985,20,true,2,119,10,0.0011832395,2820,1335,24040,14,10,3,24,53,0.001497006,0.00070896844,0.0952381,true
19,0,100025,14,true,2,116,8,0.0020762999,1863,1197,12673,15,9,18,39,68,0.001669449,0.0010729614,0.13333334,true
19,0,100168,14,true,2,116,8,0.0022194362,1366,1237,8339,14,9,18,39,71,0.0016155089,0.0014630578,0.13333334,true
19,0,103639,18,true,2,120,10,0.0021343697,1656,1370,1740,13,9,18,39,71,0.0014587892,0.0012070006,0.10526316,true
19,0,204111,11,true,2,117,8,0.0013287326,1501,1268,8592,13,10,3,24,53,0.0015760441,0.0013315579,0.16666667,true
22,0,110651,31,true,2,118,11,0.0019469457,2178,1447,16573,14,9,18,39,71,0.0013812155,0.0009178522,0.0625,true
19,0,99048,12,true,2,116,8,0.0022347905,1389,1222,8587,14,9,18,39,71,0.0016353229,0.0014388489,0.15384616,true
19,0,97762,10,true,2,116,7,0.0022411633,1395,1204,8393,13,9,18,39,71,0.001659751,0.0014326648,0.18181819,true
59,0,113788,25,true,2,119,15,0.0018578408,2251,1464,15985,15,9,18,39,71,0.0013651877,0.0008880995,0.07692308,true
19,0,97207,10,true,2,116,7,0.0022384878,1366,1195,8195,13,9,18,39,71,0.0016722408,0.0014630578,0.18181819,true
43,0,104273,9,true,2,121,12,0.0020691508,1475,1373,6519,15,9,18,39,71,0.0014556041,0.0013550136,0.2,true
23,0,207850,7,true,2,117,9,0.0012601513,1431,1263,7085,15,10,3,24,53,0.0015822785,0.001396648,0.25,true
66,0,143358,50,true,2,133,21,0.0015274849,4467,2033,38562,14,9,18,39,71,0.0009832842,0.00044762756,0.039215688,true
53,0,115064,69,true,2,117,10,0.0017617564,2836,1562,23564,14,9,18,39,71,0.0012795905,0.00070497004,0.028571429,true
71,0,207216,11,true,2,116,8,0.001228354,1687,1316,11819,14,10,3,24,52,0.0015186028,0.0011848342,0.16666667,true
69,0,111454,23,true,2,115,9,0.0017869495,2413,1434,22643,15,9,18,39,71,0.0013937282,0.00082850043,0.083333336,true
59,0,124491,28,true,2,122,14,0.0019638983,2881,1665,1930,15,9,18,39,71,0.0012004802,0.0006939625,0.06896552,true
53,0,209935,16,true,2,116,8,0.0013045298,2095,1266,16645,14,10,3,24,52,0.0015785319,0.0009541985,0.11764706,true
46,0,212780,21,true,2,118,10,0.0012165101,1725,1338,12404,15,10,3,24,54,0.001493652,0.0011587485,0.09090909,true
83,0,229447,24,true,2,123,14,0.0011806572,2930,1530,7180,13,10,3,24,53,0.0013063357,0.00068236096,0.08,true
46,0,148729,36,true,2,145,31,0.001584402,4485,2234,31496,14,9,18,39,71,0.0008948546,0.00044583148,0.054054055,true
57,0,121736,19,true,2,119,13,0.0018250685,3187,1481,27101,14,9,18,39,71,0.0013495276,0.00062735257,0.1,true
70,0,211114,12,true,2,120,9,0.0011926116,1664,1256,12057,15,10,3,24,53,0.0015910899,0.0012012012,0.15384616,true
67,0,218573,23,true,2,116,9,0.0011568739,2912,1276,29947,14,10,3,24,52,0.0015661707,0.0006865774,0.083333336,true
46,0,103373,15,true,2,117,9,0.0020568527,1665,1266,11874,13,9,18,39,71,0.0015785319,0.0012004802,0.125,true
28,0,98443,10,true,2,116,8,0.002120338,1558,1159,9811,14,9,18,39,68,0.0017241379,0.0012828737,0.18181819,true
53,0,100570,7,true,2,117,9,0.0021729534,1444,1177,9797,15,9,18,39,68,0.0016977929,0.0013840831,0.25,true
74,0,107997,16,true,3,118,11,0.0019696075,1907,1278,14863,15,9,18,39,71,0.0023455825,0.001572327,0.1764706,true
19,0,102552,19,true,2,116,7,0.0021206485,1642,1263,11273,15,9,18,39,74,0.0015822785,0.0012172854,0.1,true
54,0,97592,5,true,2,116,8,0.002209433,1102,1176,4707,14,9,18,39,71,0.0016992353,0.0018132366,0.33333334,true
51,0,121324,41,true,2,122,14,0.0017419419,3205,1539,6191,15,9,18,39,71,0.0012987013,0.0006238303,0.04761905,true
41,0,110475,14,true,2,120,14,0.0018966608,1658,1460,10072,15,9,18,39,71,0.0013689254,0.0012055455,0.13333334,true
19,0,96898,10,true,2,116,7,0.002241036,1337,1195,7837,10,9,18,39,71,0.0016722408,0.0014947683,0.18181819,true
38,0,139289,44,true,2,134,23,0.0016497422,3882,1950,20489,15,9,18,39,71,0.0010251154,0.0005150657,0.044444446,true
19,0,110621,29,true,2,124,13,0.0020882501,1947,1577,4320,11,9,18,39,72,0.0012674271,0.0010266941,0.06666667,true
38,0,116442,29,true,2,120,15,0.0017809322,2151,1469,16003,14,9,18,39,75,0.0013605442,0.000929368,0.06666667,true
51,0,114628,45,true,2,116,13,0.0017541184,3036,1644,29272,14,9,14,35,56,0.0012158054,0.0006585446,0.04347826,true
75,0,108021,25,true,2,129,9,0.0022617527,2006,1658,18988,15,9,14,35,53,0.0012055455,0.0009965122,0.07692308,true
63,0,91140,8,true,2,112,7,0.0023038967,1292,1158,9935,15,9,14,35,50,0.0017256256,0.0015467904,0.22222222,true
75,0,90501,11,true,2,112,6,0.0021983257,1012,1137,5545,14,9,14,35,53,0.0017574693,0.0019743338,0.16666667,true
21,0,108339,31,true,2,112,6,0.0017280395,2421,1373,21403,14,9,14,35,55,0.0014556041,0.00082576385,0.0625,true
39,0,99594,14,true,2,115,10,0.0020004688,2404,1303,21532,13,9,14,35,53,0.0015337423,0.00083160086,0.13333334,true
